ip_hash,group,map_pref,map_pref_explain,first_map,bivariate_highVax_highCase_duration,bivariate_highVax_highCase_state,bivariate_highVax_highCase_difficulty,bivariate_highVax_highCase_difficulty_explain,univariate_highVax_highCase_duration,univariate_highVax_highCase_state,univariate_highVax_highCase_difficulty,univariate_highVax_highCase_difficulty_explain,bivariate_highVax_lowCase_duration,bivariate_highVax_lowCase_state,bivariate_highVax_lowCase_difficulty,bivariate_highVax_lowCase_difficulty_explain,univariate_highVax_highCase_GRADE,bivariate_lowVax_highCase_duration,bivariate_lowVax_highCase_state,bivariate_lowVax_highCase_difficulty,bivariate_lowVax_highCase_difficulty_explain,univariate_highVax_lowCase_duration,univariate_highVax_lowCase_state,univariate_highVax_lowCase_difficulty,univariate_highVax_lowCase_difficulty_explain,bivariate_lowVax_lowCase_duration,bivariate_lowVax_lowCase_state,bivariate_lowVax_lowCase_difficulty,bivariate_lowVax_lowCase_difficulty_explain,univariate_highVax_lowCase_GRADE,univariate_lowVax_highCase_duration,univariate_lowVax_highCase_state,univariate_lowVax_highCase_difficulty,univariate_lowVax_highCase_difficulty_explain,univariate_lowVax_highCase_GRADE,univariate_lowVax_lowCase_duration,univariate_lowVax_lowCase_state,univariate_lowVax_lowCase_difficulty,univariate_lowVax_lowCase_difficulty_explain,univariate_lowVax_lowCase_GRADE,bivariate_highVax_highCase_GRADE,bivariate_highVax_lowCase_GRADE,bivariate_lowVax_highCase_GRADE,bivariate_lowVax_lowCase_GRADE
41a95605f49cf26d4f5aefb8f76816d864dc3514c0bc6b7ebff082ef2c0302cc,h,bivariate,I don't have to constantly go between two screens,bivariate,11.799,Wyoming,5.0,I don't think in pictures.,26.944,Kentucky,5.0,I am not a graphical person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
4ac4c65f46f60b4f39525bafd36bc88c8cb949919e436e4ce99750f179bf0c08,h,univariate,not a lot going on,bivariate,11.654,Washington,2.0,to many similar colors,6.291,Tennessee,2.0,because its look to have alostthe whole state in that color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
4b73995195a9550db5638420b62f32b518eeec2e564b687b16783ca1cd2cde0f,h,bivariate,Same answer I gave on the previous page.,bivariate,7.296,Florida,2.0,"It was a tossup between Florida and Washington state, so I made my best guess,",8.678,Florida,3.0,"This one was harder, because I had to make choices on two maps instead of only one.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
55019b60163643e76dc9f1f7be1d0ac785ffd2f42042a27c0f2f89ca088cc42a,h,univariate,its way easier to see the colors more in depth with 2 maps instead of one,bivariate,19.57,New York,3.0,the colors go together too much,2.578,Maine,4.0,i feel like i am really bad at this,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
649c42ed14f77d572cdacbf59a11f26ae7a711e40912e934d8c927cd12e62836,h,bivariate,it was much easier to compare variables on one map,bivariate,6.232,Washington,3.0,more difficult with two variables,21.473,Wyoming,5.0,"it was near impossible, as the two variables were not on the same map.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
6a87cc763c0b4eb38d74910c9d77920d20e7acc29814a29a7578834e164e225b,h,univariate,easier to read and decide,bivariate,3.174,Wyoming,4.0,hard to read the color shading and the map is too small,2.307,Kentucky,3.0,easier to read one color density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
6eaee34f7b865536a2aa9388d08636d2b5ebdf200a6d2de366a379b690f90465,h,bivariate,easy to read,bivariate,28.955,Florida,1.0,easy,20.582,Tennessee,1.0,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
723db50d036a9c5f6917f9c9f3d4b7de7bfa1547a977f12c2694eebb4c882df5,h,bivariate,seems to make data comparing a little easier,bivariate,11.644,Ohio,4.0,just have to visually weigh the info,22.536,Kentucky,4.0,was hard to compare the data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
7526219999f5017beea15e2d0f3c96767048b6dfce74db13f02222ea7ff02d6b,h,univariate,solid colors are better,bivariate,15.224,Florida,3.0,the colors were too close to each other,2.973,New York,1.0,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
79624a0d0a397f69ce344178ac3ba0f476548c73880a1f298198ecbb67dfd3e8,h,bivariate,combined,bivariate,13.119,Washington,1.0,simple,9.281,Arizona,1.0,fine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
835411f74071b4b0f29f045af113f8a4451a09bd34f3e467317cdbed13a03ef5,h,bivariate,Less confusing,bivariate,34.088,South Dakota,3.0,3,66.699,Wyoming,3.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
93c6b5239f2dabff702a4183923be3903c200515e28510bd0572fc4d54dee2aa,h,univariate,It was easier to compre,bivariate,10.515,Washington,1.0,It was easy,8.885,Oregon,1.0,"Easy 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
a4b47d9c88d719d584e07f213e773d5397e3112b5119de39e7c4e24c4e4b5c54,h,univariate,When overlapped it was harder to decide.,bivariate,6.565,Kentucky,3.0,Picked the most dark colored state.,5.718,Tennessee,4.0,Picked the darkest red state.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
a936da6933f5ae75e1d9cc07e70bcc9633c57ff08abfd943fbddd6d3917b6de7,h,univariate,compare,bivariate,0.707,Arkansas,1.0,Good,0.753,Wyoming,1.0,Nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
af2cb37d1cfd1a02642723fb75fcce22e0b9548ad90559f76e3e05cd172838b5,h,bivariate,Comparing the two maps was difficult and confusing.,bivariate,9.689,Tennessee,2.0,The key made it easy to find the color that corresponded with a high rate of participation.,42.649,Oregon,3.0,It was necessary to compare the two maps.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
b054c774ef7cd2285ef81315ebdded8275de859e6a0530d588e4bd7b46ab81c0,h,bivariate,easy to show the different,bivariate,7.552,Colorado,1.0,because show the black color,8.616,Colorado,1.0,Color is very clear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
c4fdb4ba1dd4e6b4a3672cb195b0eee6efda33f1457da43a0c99b58c48105fc7,h,bivariate,A combination of both.,bivariate,6.826,Utah,1.0,My opinion.,28.804,Arizona,1.0,My opinion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
c7f06021b07bd2b8b62446adde623415a2b90e9f73c908e3106889bfb5a4d083,h,bivariate,the one map view really only works if you are trying to combine the two if you want each separate the two map view would be better,bivariate,2.248,Kentucky,1.0,pretty easy kentucky had the most dark red squares as far as i could tell with tennessee a close 2nd,31.32,Florida,3.0,its hard to tell when they arent overlaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
d7b3492eab84baa3e9774502835dedaf1865620a9e4a74a570bfeb96c96207d8,h,univariate,The other option can be confusing for some.,bivariate,11.487,Kentucky,3.0,That seems like the spot,6.461,Wyoming,3.0,That is the spot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
e19a292547b78a05199a10c671479b7274199f187c1f47638c0d083fddd3d672,h,bivariate,easier to pinpoint,bivariate,10.128,Wyoming,3.0,lots of colors,13.033,Florida,3.0,somewhat difficult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
f32c6d14c792361626dfa23451b7f3d63aa771cb6f97974b4ff6a15f7600c40e,h,univariate,It was easier to separate the information and put them together as needed.,bivariate,31.72,Washington,2.0,The legend was easy to read.,19.722,Washington,2.0,The state met both criteria and was easy to find,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
f4f5a322286baf685ebbab5719c305fa85be4a60bdf3f1cac129a09df363d0d0,h,univariate,Very unique and innovative,bivariate,2.642,Wyoming,1.0,Very easy to find,1.385,Wyoming,1.0,Very easy to find,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
ff9eb2e1fedd7a4e3e63a25fcd81d017547999f0c1372f6cb312d6ef4e839d7f,h,bivariate,easier to distinguish areas listed,bivariate,2.209,California,1.0,easy to detect,5.247,New York,1.0,the colors stand out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0941a3246fa0593381eaa59671e9bfc11eba6b932d2f024f040bc32c09b6783e,f,bivariate,I like it mixed in like the one above,bivariate,,,,,16.56,Arizona,2.0,That wasn't hard either,13.849,Nebraska,1.0,This was not that hard either,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
0de1a8402b1f9834039f78d028b636d8742ac4603d48e140266f6ed87d10cccf,f,bivariate,It makes things easier when reading maps.,bivariate,,,,,9.62,Kentucky,5.0,Because the maps were separated.,10.946,Virginia,5.0,Because the colors were mixed together.,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
271756ced225f9afdab7473d871a93a5081a22b17bd76db9d9a10c3f4ef8c923,f,bivariate,it had both stats,bivariate,,,,,16.633,Arizona,4.0,you could only select on one map,16.104,Nebraska,3.0,I had to look at grid more closely,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
40922264d9a7f3d749121bec896e9d4e8dd20cbbfa175dc39669e7afbb3976df,f,bivariate,I like when maps are consolidated with all the data in one place,bivariate,,,,,4.354,Wyoming,1.0,It was easy. It was nearly a tie in my mind,4.362,Wyoming,1.0,It was easy,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
41627f501f9f6ee8c561fa6e2927d59e1ab972eb65b7a45233fce6078bfb65bc,f,bivariate,Easy to see,bivariate,,,,,1.711,Tennessee,2.0,Easy,3.184,Nebraska,2.0,Easy,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
49deb78c734236ff79b7058d29d3499bc543d6129d2f8b43d2cd567f5ef5a4f1,f,bivariate,It was easier,bivariate,,,,,16.489,Florida,3.0,"It was kind of annoying to have to compare the two maps 
",9.158,Oregon,3.0,Took me a minute to figure out the color scale but not too bad overall,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
5dd4dc4c4c5b24a31768147c6d27a068c50c8fc0922749c22d27972f531047c9,f,bivariate,Harder to compare data the way the questions ask the other way,bivariate,,,,,53.2,New Mexico,2.0,two maps makes it harder,32.392,New Mexico,2.0,Took me a second to read the legend,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
5f996eb5b87d81e7adafd7cdd90258c9e9377493e18705d21283be2388ce6be3,f,bivariate,Easier to figure things out with one map rather than 2,bivariate,,,,,12.267,Wyoming,3.0,Have to look at map closely,21.572,Utah,3.0,Had to focus on multiple things,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
76ae29363b842791fa61b5815c912c5be118a7ae5de3412bc82d0554a9781a04,f,univariate,easier to read,bivariate,,,,,7.903,Maine,1.0,same as before,72.616,Nebraska,1.0,very few choices in the color I needed,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
76b2b9a54f8edb8e148fbf061e76b428b8189c3ea6ed43ab8a2c99de44a6c11b,f,bivariate,easier to read,bivariate,,,,,6.486,New Mexico,2.0,not hard,2.727,Nebraska,1.0,its not hard,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
77764c3dae6e484245c3aacc48baf5bc695313d3f81c4907e6014e05298a7744,f,bivariate,Because it provides the most amount of information on less,bivariate,,,,,11.269,Tennessee,4.0,I had to take into account two qualifications,11.667,Arizona,3.0,It was a bit difficult as there were different qualifications,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
793a9ec8a191826a403fbb9f0e6ce53544f04f9ea243964bc419d82bd872ff50,f,bivariate,It was interesting to see how it was hard to select when changing maps. Some maps looked almost like the same amount with the colors were changed to green and red.,bivariate,,,,,9.25,Georgia,4.0,I was harder to pick. Some states looked almost the same.,8.327,Nebraska,1.0,It was the one with the largest colored grey,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
8b5aacfd6404ef5a7adfb21fe7be623b7bbf00f5096a00ed4bd71e3a8ecd13e0,f,bivariate,It is easier with one map,bivariate,,,,,8.127,Maine,4.0,It was.,17.71,Maine,5.0,Lots of those colors on the map.,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
8ec9c2bf2ef895eee1ec840ea04d5ab557d8dd94d36f967262a3d26747454f54,f,bivariate,condensed,bivariate,,,,,25.545,Wyoming,4.0,colors,15.288,Wyoming,3.0,I am colored blind it is difficult for me,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
8f4fcce6b5e8a88d0125f24fee060f5777e6625c34864df90a71eae565ecd5e4,f,bivariate,I only need one map to find what I am looking for.,bivariate,,,,,15.827,California,1.0,It was easy for me to find the colored areas on the map.,21.615,Nebraska,1.0,I can see all of the colored areas on this map.,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
96ba82dd4d1b581a64d2b6bd094834450a5964c8417ea201e204dae24cf4c475,f,bivariate,it's much more clear obv,bivariate,,,,,61.329,South Carolina,3.0,the data were on 2 separate maps & images v small,16.625,Connecticut,1.0,bc it's straightforward,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
9aae2ba7a3f50e3f92f078f03e70b6f41698ce47a9b032413c141c6f5eaeaa85,f,univariate,because it explains it more,bivariate,,,,,9.114,Arizona,1.0,it was easy to do,8.233,Utah,1.0,just had to look,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
a85b909328d37149ecf6011c958f56244abf9bd3eb5615d0d6ef045c1c9b82aa,f,univariate,like green and purple,bivariate,,,,,4.067,Tennessee,1.0,it was very easy,2.625,Nebraska,1.0,it was very easy,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
d59d7f242a77693e43152528f0c438ec78f14dc707a14cd8be30eb654c04cf28,f,univariate,Its easier to compare the data for the questions.,bivariate,,,,,20.127,Florida,3.0,Florida had the highest of both that i could see.,29.757,Utah,2.0,Colorado seemed to have the balance the question was looking for.,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
d66cd5c0f9aeef678f3062363d55455d9196f41023e656c954ac54b6580bd7d5,f,bivariate,one,bivariate,,,,,4.118,Wyoming,3.0,3,10.362,Arizona,3.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
d772f9fdae96dca690f66c6d3e0b05482a3031940eb3374c65d3501324af7d30,f,bivariate,The one map displays the info more concisely. Two maps makes you have to go back and forth to see the info and combine the maps in your head.,bivariate,,,,,9.286,Florida,1.0,simple task.,8.249,New York,1.0,Simple task.,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
e18759285799172797d50ebb59f229f87fb348df36c12862163839a273601a02,f,bivariate,Easier to compare,bivariate,,,,,18.147,New York,4.0,Didn’t know I could only pick one map,39.523,Massachusetts,4.0,Hard to understand the key,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
e477233383aae53c11bdb8171e402fda8f5c55e9d9c3654fd41695aa600ceb9f,f,bivariate,it might be a little easier not sure though,bivariate,,,,,22.053,Pennsylvania,3.0,b/c not sure of how to answer them,24.544,Pennsylvania,4.0,25%,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
e8a960f0ac65a79696069b1e13e8d6537187378a13452fe53a385e141d87303d,f,bivariate,There wasn’t too much in one place,bivariate,,,,,6.772,Arizona,2.0,It was straightforward,15.688,Arizona,3.0,I that straightforward,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
eb92895734422370bddc7fb6b1c916268fa04833fa2ccd7d54728ddc8e620c6a,f,univariate,easy to tell the difference in colors,bivariate,,,,,26.935,Florida,4.0,challenging,44.031,Utah,4.0,challenging mixing 2 criteria,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
ed6a8e822345cb63789817cc26b2e3aefbdbc7d3836df9320f69c6bc226ff9da,f,bivariate,Need less work to get the information,bivariate,,,,,34.367,Florida,2.0,Clear,14.93,New Mexico,2.0,Very clear indecators,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
f2f7642075414030bc423a11e4f7bb7105ee5406e223a2b6b2e255bb81aeb76b,f,univariate,it was easier,bivariate,,,,,4.905,New Mexico,1.0,shows you the color,9.688,Nebraska,2.0,just need to read,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
f2fac603ecf338f9595c6aa0265e0b76d619bb7a0da35040703ba5b3bf175d9c,f,bivariate,I like to see both the features in one map,bivariate,,,,,5.837,Maine,3.0,It was somewhat easy,22.082,Maine,3.0,It was somewhat easy,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
f3b21eaf5fd5647982ab0dc82e6f49fbc5b17be2d2e6dc86d092cc48e69cee64,f,bivariate,One map is my preference due to it being much easier to read one map instead of two.,bivariate,,,,,14.14,Florida,3.0,The question was moderately difficult to answer due to the maps being confusing.,8.155,Florida,3.0,The question was mildly difficult to answer but not completely impossible.,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
f3ff14afd445fed3bddf163472e37a11a1a4e1da8d371da16927b6d931d0f135,f,bivariate,One map is easier visually to pinpoint variables or constants rather than trying to overlap two maps in the mind.,bivariate,,,,,18.973,Kentucky,4.0,"You had to make sure both variables were satisfied by overlappin the specifications from each map. Plus, low youth sports particiaption rate seems inversely proportional to watchin basketball in many states.",11.252,Nebraska,4.0,You had to carefully look at the legend provided and made sure that you were looking at the correct specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
f72adb849b1359ab8ec367d93b133b73c1e19245f96861a59dfac2b7b71a4546,f,univariate,It would be easier to distinguish the areas of the maps.,bivariate,,,,,3.419,Oregon,1.0,The graph made it easy to know where to select.,7.028,Utah,1.0,It was easy to see the areas.,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
f8502996bbd8b56ac5f1a6a3e359dcac46c0925067034df525629782a581be20,f,bivariate,This map would have the combined answers to the questions asked.,bivariate,,,,,39.298,Arizona,3.0,The choice was a little conflicting with the given areas.,54.552,Nebraska,1.0,It was clear that a State had a combination of both,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
fa4ef0f0396a21dfdb7c8ef32601a0101726f5faf784d82d0ecdb72f34629434,f,bivariate,IT was less to have to look at,bivariate,,,,,4.814,Wyoming,4.0,it was easy to locate,12.892,Arizona,4.0,It was easy to find,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0c29a963835a1dcc5f8e9897173926856a751e242e52c8070fb6519189d938e4,a,univariate,Less confusing.,univariate,,,,,,,,,,,,,,28.057,Nebraska,1.0,Easy to spot.,,,,,,,,,,,,,,,270.425,Nebraska,1.0,It was very easy to spot.,,,,0.0,
0e3178c2c17551f0a81141b3aa81abf27d845ef7b2ee01f86a332aec189c37c8,a,univariate,easier,univariate,,,,,,,,,,,,,,3.271,Nebraska,1.0,nice,,,,,,,,,,,,,,,2.096,Nebraska,1.0,it be like that,,,,0.0,
11a94041c1103b08949aa08911cf14bd2d989e15490cbb1dc7d53d54455d8449,a,univariate,It helped me to see the information better,univariate,,,,,,,,,,,,,,6.964,Florida,3.0,It was a little harder to see,,,,,,,,,,,,,,,5.667,Nebraska,2.0,It was pretty easy to see,,,,0.0,
15ae248f2597ca40a8889e04788b76876ffa720056802f8a181a43decb66fd00,a,univariate,A bit more intuitive,univariate,,,,,,,,,,,,,,37.487,Tennessee,4.0,A bit complicated figuring out the shading scheme,,,,,,,,,,,,,,,6.839,Nebraska,3.0,A bit more difficult but not too bad,,,,1.0,
184643f8ddc890e6163617b81862605d8f573cf3085270c33887905f20950a28,a,univariate,It's easier to look at 2 different colors rather than a mixture of a BUNCH of different colors.,univariate,,,,,,,,,,,,,,12.57,Nebraska,1.0,It's not hard to see the two different colors and pick them from a map.,,,,,,,,,,,,,,,18.381,Nebraska,1.0,It's not hard to see the color differences.,,,,0.0,
1b4098d22968ccd55b702f8f92a9461cf3bd2b6373ef3efd2d0b77e240633af1,a,univariate,easier to navigate,univariate,,,,,,,,,,,,,,6.933,Oregon,3.0,its what i thought,,,,,,,,,,,,,,,1.97,Nebraska,1.0,not difficult,,,,0.0,
1fef27a5bf68a4bec2379ddb89bdf10a18eacf14175e88639a3a083f9368dfcb,a,bivariate,Easier to look at 1 than 2,univariate,,,,,,,,,,,,,,5.063,Tennessee,1.0,It has the most color of the darkest shade,,,,,,,,,,,,,,,4.404,Georgia,1.0,Look for the states that are the less colored in,,,,1.0,
215857785d19fc0839796b8bbc095d14c17dc12e95fd72097fdd434eb4fbe0e9,a,univariate,Two maps make it clear and precise.,univariate,,,,,,,,,,,,,,12.633,Utah,2.0,Easy to find.,,,,,,,,,,,,,,,14.833,Nebraska,2.0,Pretty easy to figure out.,,,,0.0,
3948725e9097e744ff60eb98e117edef5429a642c28eb873ade110f38977be5b,a,univariate,easier to separate/identify,univariate,,,,,,,,,,,,,,14.714,Tennessee,3.0,somewhat hard to tell what low basketball games were,,,,,,,,,,,,,,,7.353,Nebraska,2.0,somewhat easy to pick out,,,,1.0,
4b0ca24816f470b58c57394e96542afcbd3a02fd918c011f7f80ad9c8fa8af69,a,univariate,"when different colors overlap, it's hard to differentiate",univariate,,,,,,,,,,,,,,66.756,Missouri,5.0,It was not obvious,,,,,,,,,,,,,,,11.467,Nebraska,3.0,it was relatively easy,,,,0.0,
4e565ae5288765d7cb1e6b1da4082e205aca18078aa112cb5931f38e8f8ec1b7,a,univariate,easier to differentiate,univariate,,,,,,,,,,,,,,10.874,Nevada,1.0,easy to see the colors and read the legend,,,,,,,,,,,,,,,13.284,Nebraska,2.0,Texas was the lowest rating but it didn't allow me to click it,,,,0.0,
5831b4996ef81fbf5aacee12e30091b398422e485f54f82005eab05d83b6580a,a,univariate,its more easy to read,univariate,,,,,,,,,,,,,,53.956,Maine,1.0,easy,,,,,,,,,,,,,,,9.617,Georgia,2.0,not difficult at all,,,,0.0,
5c4d76b87406f7ed24801deb3530abf05dfed552525034f4f40c2465ccff9e06,a,univariate,less cluster,univariate,,,,,,,,,,,,,,31.229,Arizona,3.0,cluttered,,,,,,,,,,,,,,,8.546,Georgia,1.0,easy,,,,0.0,
5cd0305944fc0505d09d14d8cf0b4f1fdf5af756f7ed3f420efe15bfde4584a1,a,bivariate,na,univariate,,,,,,,,,,,,,,9.155,Washington,2.0,na,,,,,,,,,,,,,,,6.684,New Mexico,1.0,na,,,,0.0,
66793a9e080e1376b069b9f1c6b2c1bd89d9e2187562d4c8d8177750b7a6df45,a,bivariate,unsure. probably habit.,univariate,,,,,,,,,,,,,,7.669,Nebraska,4.0,difficult to click,,,,,,,,,,,,,,,21.373,Nebraska,4.0,mouse didnt want to click,,,,0.0,
812892d24665c3def1e274a7c409ef1e240692a8f2065ceeffaf71d69007dc6e,a,univariate,Colors were clearer,univariate,,,,,,,,,,,,,,20.88,New York,3.0,Trying to follow colors guide,,,,,,,,,,,,,,,3.846,Maine,4.0,They were guesses,,,,0.0,
8c9f8b817f0a0bed310886f90317435f7d93c81d2f638c68e304e0f51a9f43ce,a,univariate,It is easier for me to process one at a time,univariate,,,,,,,,,,,,,,16.808,Nevada,4.0,too small and a real eye sore,,,,,,,,,,,,,,,32.145,Wisconsin,3.0,It is a bit of an eye sore because of the white color,,,,0.0,
96de6b93b7037486167374b7da04e326889d4be58ff4515866ffe66b694367a7,a,univariate,easier to decifer,univariate,,,,,,,,,,,,,,20.495,Nebraska,1.0,STate was mostly blank,,,,,,,,,,,,,,,9.152,Nebraska,1.0,STATE WAS BLANK,,,,0.0,
993fdbd892e2001e539d2e2c7931edc3e84d05eafb1f323d7e76312a972d1fc5,a,univariate,The other is gard to read,univariate,,,,,,,,,,,,,,6.493,Wyoming,2.0,I think yoj need a population or something of more detail,,,,,,,,,,,,,,,17.374,Georgia,2.0,Because it was easy,,,,1.0,
9f83e2b5dc2d40dade0565f4506522b3b16979b43573c3ff12aecfc4d43340cf,a,univariate,its separated,univariate,,,,,,,,,,,,,,7.618,Nebraska,3.0,it was kinda hard,,,,,,,,,,,,,,,6.359,Nebraska,1.0,it was easy,,,,0.0,
a01801ae98c54f880de23cbbf4b51f76f0463379cb6ed8c115b117d768acadf8,a,bivariate,Easier to see side mby side,univariate,,,,,,,,,,,,,,4.05,Maine,3.0,More colors,,,,,,,,,,,,,,,4.86,Connecticut,3.0,No state names,,,,0.0,
ac5aa05d3f1632cef9110dbd71ae36a37dbc196f9beaf931ea95c3897ec8f69f,a,univariate,i just think it is better,univariate,,,,,,,,,,,,,,9.738,Wyoming,2.0,it seemed like the best answer,,,,,,,,,,,,,,,10.306,Georgia,1.0,it seemed like the best areas,,,,1.0,
ad4427c6f239825dd27c1a155bdd241c164e801175d69832de81e82bef03c7bd,a,univariate,easier to find whatyou are looking for,univariate,,,,,,,,,,,,,,4.216,Wyoming,1.0,it was easy,,,,,,,,,,,,,,,20.294,Nebraska,3.0,it was okay,,,,1.0,
bb48135647d237d50b8fb547bcb340635a47a49569456ad3fec9b31543374006,a,bivariate,easy,univariate,,,,,,,,,,,,,,7.411,Missouri,1.0,easy,,,,,,,,,,,,,,,8.977,Georgia,1.0,easy,,,,0.0,
c0ecbc3e2b28017935d6216ba7c7590b8d56145b2f71a37ddf3c2b52c51d35c7,a,univariate,Easier to see when 2 colors don't interfere with each other,univariate,,,,,,,,,,,,,,22.12,Wyoming,4.0,"Low contrast, small picture, very hard to see",,,,,,,,,,,,,,,26.07,Nebraska,2.0,"Low contrast, very hard to see.",,,,1.0,
c0f0e9c99b0d1827274dc0a0fa836afd84d45d0408758ca40c7c36d0f1bb55a2,a,univariate,no specific reason,univariate,,,,,,,,,,,,,,3.363,Wyoming,1.0,the state had outline around it,,,,,,,,,,,,,,,2.935,Nebraska,1.0,just had to click on the state with no marks,,,,1.0,
c1708e8fb21c4e5a82b7bcf288a646e7c55cdae83a2f23b2c6fc9c1a35c5e6a0,a,bivariate,Easier to focus,univariate,,,,,,,,,,,,,,4.311,Massachusetts,1.0,Easy response,,,,,,,,,,,,,,,5.515,Georgia,1.0,Easy response,,,,0.0,
d1913c15afaa3cf69b6bd75701e130b855f0c21306d07e0cf986ad8e82a250f1,a,univariate,clarity is better with 2 maps,univariate,,,,,,,,,,,,,,3.736,Nebraska,1.0,because it mtched the criteria,,,,,,,,,,,,,,,8.104,Nebraska,1.0,empty space,,,,0.0,
d78620bc5db5019049b7f436db20c3dd676ea789b7ac3466c6e71b1323eaf4b5,a,bivariate,na...,univariate,,,,,,,,,,,,,,3.019,Tennessee,2.0,9,,,,,,,,,,,,,,,2.212,Nebraska,2.0,9,,,,1.0,
db96562b5bea3365d1fdbc9c4b9dede11ceafb0de99dbd4b7443c4b9b7538f29,a,univariate,Because it's easier to use 2 separate maps for each category.,univariate,,,,,,,,,,,,,,31.307,Nebraska,3.0,Because there was a medium level of difficulty.,,,,,,,,,,,,,,,27.386,Nebraska,3.0,It was slightly harder to identify which state had both.,,,,0.0,
e1cf533596e5beee5801b8703ead8bf4813c6f62d4757057f537765e84c6dc9f,a,univariate,It's easier to see the color graduations.,univariate,,,,,,,,,,,,,,30.908,Nevada,3.0,It's a little harder to interpret the color scheme.,,,,,,,,,,,,,,,2.43,Nebraska,2.0,Colors stood out,,,,0.0,
e4abaa6794344792906f142bb7454262252e1559beb6eae8f46850c87be6cb0d,a,univariate,more clear and concise,univariate,,,,,,,,,,,,,,8.325,Utah,3.0,not extremely easy,,,,,,,,,,,,,,,9.156,Nebraska,3.0,not compeltely clear,,,,0.0,
0730b595af54db20d25b20fea27fae0885eeb935b74029aa126907b5bda50790,c,bivariate,It has many colors and it is nice,univariate,,,,,,,,,,,,,,183.935,Colorado,1.0,It wasn't difficult because I could just click on something,1.262,Virginia,3.0,It was alittle difficult.,,,,,,,,,,,,,,,,,,0.0,
0a64c33afcdaac3f273052b05254a5270cce9799b42df0c33a394f78e1ed9f73,c,univariate,more clear,univariate,,,,,,,,,,,,,,8.676,Florida,3.0,3,7.374,Florida,3.0,3,,,,,,,,,,,,,,,,,,0.0,
