ip_hash,user_agent,group,platform,age,gender,education,map_comfort,colorblind,robot_duration,robot_state,map1_q1_duration,map1_q1_state,map1_q1_date,map1_q2_duration,map1_q2_state,map1_q2_date,map1_difficulty,map1_difficulty_explain,map2_q1_duration,map2_q1_state,map2_q1_date,map2_q2_duration,map2_q2_state,map2_q2_date,map2_difficulty,map2_difficulty_explain,map_pref,map_pref_explain,prime_panel_participant
215857785d19fc0839796b8bbc095d14c17dc12e95fd72097fdd434eb4fbe0e9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",a,desktop,31,male,college,5,no,2401,West Virginia,20000,Nebraska,Tue Aug 30 2022 14:55:55 GMT-0500 (Central Daylight Time),14833,Nebraska,Tue Aug 30 2022 14:56:19 GMT-0500 (Central Daylight Time),2,Pretty easy to figure out.,5836,Washington,Tue Aug 30 2022 14:56:44 GMT-0500 (Central Daylight Time),12633,Utah,Tue Aug 30 2022 14:57:03 GMT-0500 (Central Daylight Time),2,Easy to find.,univariate,Two maps make it clear and precise.,630e6a91-6839-73ad-1f64-cc0431321a02
21acdad3250a9052ac82e582fadadefdf39869cb9dac027cebab9350a935c594,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 OPR/89.0.4447.104",b,desktop,21,male,high_school,5,yes,2847,West Virginia,6027,Nebraska,Tue Aug 30 2022 13:08:29 GMT-0400 (Eastern Daylight Time),5048,Nebraska,Tue Aug 30 2022 13:08:36 GMT-0400 (Eastern Daylight Time),3,its cool,4031,Arizona,Tue Aug 30 2022 13:13:57 GMT-0400 (Eastern Daylight Time),1121,Wyoming,Tue Aug 30 2022 13:14:00 GMT-0400 (Eastern Daylight Time),3,its easy,bivariate,its smoother,630e41fc-09d1-ea19-ed47-47007a1fc546
222c4673094f5b6fb9cd9da1638dd1e9aee3b39b056ecbe48370264133d66982,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",c,desktop,69,male,some_college,5,no,8653,West Virginia,18407,Maine,Tue Aug 30 2022 12:42:35 GMT-0700 (Pacific Daylight Time),6337,Wyoming,Tue Aug 30 2022 12:42:52 GMT-0700 (Pacific Daylight Time),1,easy,32526,Colorado,Tue Aug 30 2022 12:43:41 GMT-0700 (Pacific Daylight Time),47036,Oregon,Tue Aug 30 2022 12:44:33 GMT-0700 (Pacific Daylight Time),4,cluttered,univariate,less cluttered,630e679a-5c8c-1225-401c-652867ab9141
24291fb7ccfb375ed883fa84c7ab359ae3b506c5689b592e596116edc4bc52c9,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,d,desktop,45,female,some_college,3,no,1936,West Virginia,5553,Wyoming,Tue Aug 30 2022 14:41:08 GMT-0500 (Central Daylight Time),17110,Florida,Tue Aug 30 2022 14:41:36 GMT-0500 (Central Daylight Time),5,It was difficult to find the dark green areas,4944,Wyoming,Tue Aug 30 2022 14:42:15 GMT-0500 (Central Daylight Time),6312,Utah,Tue Aug 30 2022 14:42:28 GMT-0500 (Central Daylight Time),3,"There was a lot of color, but I was able to distinguish between them",bivariate,It was easier to use the grid than to look at 2 maps,630e6760-c0e7-177a-db17-06972ade14bc
25aadde0968eb8c167a5c22d52c5feaf315dd6a202f1373c432d7c4b262f0e56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",d,desktop,38,male,some_college,4,no,2636,West Virginia,5985,Tennessee,Tue Aug 30 2022 15:44:28 GMT-0400 (Eastern Daylight Time),11436,Florida,Tue Aug 30 2022 15:44:46 GMT-0400 (Eastern Daylight Time),3,Was mildly hard,8583,Tennessee,Tue Aug 30 2022 15:45:07 GMT-0400 (Eastern Daylight Time),5595,Tennessee,Tue Aug 30 2022 15:45:16 GMT-0400 (Eastern Daylight Time),1,It was very simple,bivariate,Its easier to correlate the information,630e6813-6246-a838-5563-9411e25a2df4
2660229e53a645008c984def799190b4a6a61ed5e617d1cb66c5516c055cc494,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",d,desktop,27,female,graduate,3,no,1442,West Virginia,6416,Tennessee,Tue Aug 30 2022 15:52:10 GMT-0400 (Eastern Daylight Time),9849,Florida,Tue Aug 30 2022 15:52:23 GMT-0400 (Eastern Daylight Time),2,not bad,17089,Kentucky,Tue Aug 30 2022 15:52:50 GMT-0400 (Eastern Daylight Time),14352,Oregon,Tue Aug 30 2022 15:53:07 GMT-0400 (Eastern Daylight Time),4,not make sense,univariate,easier to compare,630e6a00-8b9c-bbbe-5aad-cfb4151753b4
271756ced225f9afdab7473d871a93a5081a22b17bd76db9d9a10c3f4ef8c923,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36 Edg/104.0.1293.54",f,desktop,50,female,college,3,no,3011,West Virginia,9121,Nebraska,Tue Aug 30 2022 13:07:02 GMT-0400 (Eastern Daylight Time),16104,Nebraska,Tue Aug 30 2022 13:07:26 GMT-0400 (Eastern Daylight Time),3,I had to look at grid more closely,14217,Wyoming,Tue Aug 30 2022 13:08:01 GMT-0400 (Eastern Daylight Time),16633,Arizona,Tue Aug 30 2022 13:08:22 GMT-0400 (Eastern Daylight Time),4,you could only select on one map,bivariate,it had both stats,630e4338-e5f2-a4d3-baa8-3fc912cfd1fe
2888ab38bb068444bbda25348ac55873cb23b6baf80ef59ca55684ebbdd92d22,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,c,desktop,82,female,graduate,5,no,3600,West Virginia,8160,Tennessee,Tue Aug 30 2022 15:37:34 GMT-0400 (Eastern Daylight Time),6144,Arizona,Tue Aug 30 2022 15:37:46 GMT-0400 (Eastern Daylight Time),3,medium,5287,Maine,Tue Aug 30 2022 15:38:11 GMT-0400 (Eastern Daylight Time),5615,Maine,Tue Aug 30 2022 15:38:19 GMT-0400 (Eastern Daylight Time),3,medium,bivariate,easier,630e6674-c78f-e79d-f0af-884860ab77eb
2900d48b94f4a37c3fed1ca4f15b5e8296e7f39b8eb78987c46891dfd2b1bf1a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",h,desktop,25,female,some_college,3,no,4779,West Virginia,33805,Nevada,Tue Aug 30 2022 13:08:21 GMT-0400 (Eastern Daylight Time),8601,New York,Tue Aug 30 2022 13:08:34 GMT-0400 (Eastern Daylight Time),3,The legend was confusing to read and was kind of hard to understand,9798,Wyoming,Tue Aug 30 2022 13:09:21 GMT-0400 (Eastern Daylight Time),14397,Oklahoma,Tue Aug 30 2022 13:09:39 GMT-0400 (Eastern Daylight Time),3,It was hard trying to find a state that had both of the charactersitics,bivariate,it's easier to read from one map,630e4395-e35b-1319-45bc-6b4b8bbc25f7
2ca20b6a759e47854f9dab5fdb6656e43f5018318ea3a0b9ea08db8c5bd2b6e5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",d,desktop,67,male,college,5,no,20281,West Virginia,30665,Tennessee,Tue Aug 30 2022 12:26:27 GMT-0500 (CDT),17587,Maine,Tue Aug 30 2022 12:26:51 GMT-0500 (CDT),1,because it wasn't difficult,70135,Florida,Tue Aug 30 2022 12:28:28 GMT-0500 (CDT),10354,Kentucky,Tue Aug 30 2022 12:28:46 GMT-0500 (CDT),2,had to make a choice,univariate,easier to decipher,630e478f-813c-0bee-576f-7d1e6ef34294
2def4abfbb480593f9150506ed13322e473baae6277ff36529975ada2b7b6270,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 OPR/90.0.4480.54",g,desktop,54,male,graduate,3,no,4183,West Virginia,16416,Tennessee,Tue Aug 30 2022 13:24:47 GMT-0400 (Eastern Daylight Time),39078,Kansas,Tue Aug 30 2022 13:25:33 GMT-0400 (Eastern Daylight Time),4,"the basketball watching/youth sports participation rate question (last question) was hardest. I think having some associated numbers or other comparative ability would make this easier. But generally, I think I selected a good choice among many.",10578,Tennessee,Tue Aug 30 2022 13:27:23 GMT-0400 (Eastern Daylight Time),21039,New York,Tue Aug 30 2022 13:27:54 GMT-0400 (Eastern Daylight Time),4,That was difficult b/c I thought I was supposed to select both but it was much better having 2 maps.,univariate,Two maps makes it clearer. I didn't notice the participation rate for NYS w/ the overlap from the single map.,630e4696-cc94-f877-0e27-e45f66ffba34
2e816fa057399a7287cd4c75c4552c16d544d37cd5352f6bdf69b3f53377b630,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 OPR/81.0.4196.52",e,desktop,18,male,high_school,3,no,4472,West Virginia,39461,Nebraska,Tue Aug 30 2022 13:07:24 GMT-0500 (Central Daylight Time),5803,Nebraska,Tue Aug 30 2022 13:07:38 GMT-0500 (Central Daylight Time),4,Too many colors,20493,Tennessee,Tue Aug 30 2022 13:08:36 GMT-0500 (Central Daylight Time),24903,Florida,Tue Aug 30 2022 13:09:04 GMT-0500 (Central Daylight Time),4,Comparing the two and trying to find what they have in common was difficult,univariate,Its easier to see what is what,630e4d9c-c8b1-1b5f-55c5-acf36f74f287
3019011a3ee70977a90af474e0507dac8117fd539d8a7f86b936b5598dd15a06,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 OPR/90.0.4480.54",h,desktop,56,male,some_college,4,no,6869,West Virginia,10911,Wyoming,Tue Aug 30 2022 15:51:52 GMT-0400 (Eastern Daylight Time),11541,New York,Tue Aug 30 2022 15:52:06 GMT-0400 (Eastern Daylight Time),1,easy,11548,Wyoming,Tue Aug 30 2022 15:52:26 GMT-0400 (Eastern Daylight Time),11243,Maine,Tue Aug 30 2022 15:52:39 GMT-0400 (Eastern Daylight Time),1,easy,bivariate,easier,630e69f9-6c09-da79-10a3-12841d03be15
30b20fb1d2022821a88a739f6691066826e68bfb09bb07a90be9df1a5ae5b040,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",d,desktop,40,male,high_school,5,no,4350,West Virginia,22283,Wyoming,Tue Aug 30 2022 12:03:58 GMT-0500 (Central Daylight Time),19288,Florida,Tue Aug 30 2022 12:04:23 GMT-0500 (Central Daylight Time),3,It was a little difficult to compare both and decide.,15572,Tennessee,Tue Aug 30 2022 12:05:50 GMT-0500 (Central Daylight Time),13710,Ohio,Tue Aug 30 2022 12:06:07 GMT-0500 (Central Daylight Time),5,I couldn't understand the colors/map.,univariate,It is easier to tell what I am looking at.,630e41ff-562c-2f47-8934-7a16d7a597da
311776b1bac74f205ea8116ee7c5397437df160748f30b1d358c34621fdd2b60,"Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",g,desktop,40,female,some_college,5,no,8374,West Virginia,16448,Wyoming,Tue Aug 30 2022 15:14:51 GMT-0400 (Eastern Daylight Time),6062,Wyoming,Tue Aug 30 2022 15:14:59 GMT-0400 (Eastern Daylight Time),1,easy,8495,Iowa,Tue Aug 30 2022 15:15:16 GMT-0400 (Eastern Daylight Time),8811,California,Tue Aug 30 2022 15:15:27 GMT-0400 (Eastern Daylight Time),3,just okay,univariate,more easiest to discover,630e610e-6b27-c2a6-6988-156370d05904
312d8d54d9f0485ad22a087cfb21e3f416b0a109f7e84a5a182e64f13b157bc2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",b,desktop,57,female,high_school,5,no,2685,West Virginia,8065,Georgia,Tue Aug 30 2022 12:21:16 GMT-0500 (Central Daylight Time),11187,Wyoming,Tue Aug 30 2022 12:21:42 GMT-0500 (Central Daylight Time),3,"It was pretty easy reading the graphs to see what each color meant, then finding it on the map was easy once I got used to it.",10621,Wyoming,Tue Aug 30 2022 12:23:06 GMT-0500 (Central Daylight Time),5637,Arizona,Tue Aug 30 2022 12:23:26 GMT-0500 (Central Daylight Time),3,"I was a little too quick on that one, I'm not sure about it. Sometimes I mess up when something needs to be done fast as possible.",univariate,Two maps makes it a bit easier to find everything.,630e4604-df4d-6bd2-25f4-678ea4675ecf
3263ab538c14a6d24ae18f560eebe791f32cea02aecb99911a966eebf4fb41ea,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",e,desktop,45,male,college,5,no,2049,West Virginia,36772,Nebraska,Tue Aug 30 2022 16:04:42 GMT-0400 (Eastern Daylight Time),4720,Nebraska,Tue Aug 30 2022 16:05:03 GMT-0400 (Eastern Daylight Time),2,It's pretty easy once you read/understand the legend.,13829,Tennessee,Tue Aug 30 2022 16:06:00 GMT-0400 (Eastern Daylight Time),16966,Maine,Tue Aug 30 2022 16:06:30 GMT-0400 (Eastern Daylight Time),4,I thought I was going to be able to click twice.,univariate,It's easier to distinguish the separate values.,630e6c49-8768-e16e-bcf4-194936f52450
37853971281acec6e87145279e4fc66f4954cd0b7384ac1e1d7e9dc69f9299ce,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",e,desktop,24,female,college,3,no,3942,West Virginia,7085,Nebraska,Tue Aug 30 2022 15:08:38 GMT-0500 (Central Daylight Time),18821,Nebraska,Tue Aug 30 2022 15:09:03 GMT-0500 (Central Daylight Time),3,It was so-so,7690,Tennessee,Tue Aug 30 2022 15:09:25 GMT-0500 (Central Daylight Time),39533,Maine,Tue Aug 30 2022 15:10:08 GMT-0500 (Central Daylight Time),4,It was hard to compare both maps,bivariate,IT is hard to compare to maps. It is easier to see everything in 1 map,630e6a02-9381-24d1-a82e-111aafd71de5
393790d85c206499b1a204a9fd41f1ad21c03375a5a02a6a37164a65aaa6f782,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",b,desktop,74,female,some_college,5,no,1866,West Virginia,7142,Nebraska,Tue Aug 30 2022 15:44:41 GMT-0400 (Eastern Daylight Time),6902,Nebraska,Tue Aug 30 2022 15:45:02 GMT-0400 (Eastern Daylight Time),4,I may have been wrong,15436,Washington,Tue Aug 30 2022 15:45:43 GMT-0400 (Eastern Daylight Time),16095,Washington,Tue Aug 30 2022 15:46:07 GMT-0400 (Eastern Daylight Time),3,a few choices there,bivariate,easier to visualize,630e6826-2343-249a-2450-f4fe3970c2ec
3948725e9097e744ff60eb98e117edef5429a642c28eb873ade110f38977be5b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",a,desktop,29,female,graduate,4,no,1496,West Virginia,5369,Nebraska,Tue Aug 30 2022 11:57:20 GMT-0500 (Central Daylight Time),7353,Nebraska,Tue Aug 30 2022 11:57:36 GMT-0500 (Central Daylight Time),2,somewhat easy to pick out,10397,Wyoming,Tue Aug 30 2022 11:58:09 GMT-0500 (Central Daylight Time),14714,Tennessee,Tue Aug 30 2022 11:58:28 GMT-0500 (Central Daylight Time),3,somewhat hard to tell what low basketball games were,univariate,easier to separate/identify,630e40a2-61e3-9166-5616-5649cf71c685
3ecce94ad62338f48b2fcc1c487133608c770332b15bcd4730047088dad1c8ad,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:103.0) Gecko/20100101 Firefox/103.0,b,desktop,72,male,college,5,no,2571,West Virginia,9900,Nebraska,Tue Aug 30 2022 15:45:04 GMT-0400 (Eastern Daylight Time),20720,Wyoming,Tue Aug 30 2022 15:45:39 GMT-0400 (Eastern Daylight Time),5,Closed before my second click,15620,Wyoming,Tue Aug 30 2022 15:46:28 GMT-0400 (Eastern Daylight Time),15253,Wyoming,Tue Aug 30 2022 15:46:48 GMT-0400 (Eastern Daylight Time),3,Not sure,univariate,Clearer,630e6844-41ad-ad7b-2cd6-2b20f90c1b8b
40922264d9a7f3d749121bec896e9d4e8dd20cbbfa175dc39669e7afbb3976df,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36",f,desktop,53,male,some_college,5,no,2999,West Virginia,4549,Nevada,Tue Aug 30 2022 10:16:08 GMT-0700 (Pacific Daylight Time),4362,Wyoming,Tue Aug 30 2022 10:16:24 GMT-0700 (Pacific Daylight Time),1,It was easy,2516,Wyoming,Tue Aug 30 2022 10:16:45 GMT-0700 (Pacific Daylight Time),4354,Wyoming,Tue Aug 30 2022 10:16:56 GMT-0700 (Pacific Daylight Time),1,It was easy. It was nearly a tie in my mind,bivariate,I like when maps are consolidated with all the data in one place,630e44d5-80f7-60a4-3a9a-6a8199905230
41627f501f9f6ee8c561fa6e2927d59e1ab972eb65b7a45233fce6078bfb65bc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",f,desktop,28,male,college,5,no,5481,West Virginia,2680,New Mexico,Tue Aug 30 2022 13:08:17 GMT-0400 (Eastern Daylight Time),3184,Nebraska,Tue Aug 30 2022 13:08:21 GMT-0400 (Eastern Daylight Time),2,Easy,15833,Tennessee,Tue Aug 30 2022 13:08:42 GMT-0400 (Eastern Daylight Time),1711,Tennessee,Tue Aug 30 2022 13:08:45 GMT-0400 (Eastern Daylight Time),2,Easy,bivariate,Easy to see,630e4387-ec81-d770-3f37-7c2b72421bd1
41a95605f49cf26d4f5aefb8f76816d864dc3514c0bc6b7ebff082ef2c0302cc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",h,desktop,77,male,graduate,4,no,1449,West Virginia,70818,Wyoming,Tue Aug 30 2022 17:51:24 GMT-0400 (Eastern Daylight Time),11799,Wyoming,Tue Aug 30 2022 17:51:50 GMT-0400 (Eastern Daylight Time),5,I don't think in pictures.,21073,Wyoming,Tue Aug 30 2022 17:53:07 GMT-0400 (Eastern Daylight Time),26944,Kentucky,Tue Aug 30 2022 17:53:42 GMT-0400 (Eastern Daylight Time),5,I am not a graphical person,bivariate,I don't have to constantly go between two screens,630e84b1-a47d-595f-40e7-255e8af780a0
4292a9cfe0ca3514c70874cc52959f2fcdf85734d232bd3267b1b754fbe12908,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",d,desktop,73,male,college,3,no,8719,West Virginia,8356,Tennessee,Tue Aug 30 2022 14:37:47 GMT-0500 (Central Daylight Time),4195,Maine,Tue Aug 30 2022 14:37:55 GMT-0500 (Central Daylight Time),3,Sloppy map graphics.,5856,Maine,Tue Aug 30 2022 14:38:26 GMT-0500 (Central Daylight Time),11627,Wyoming,Tue Aug 30 2022 14:38:42 GMT-0500 (Central Daylight Time),4,Sloppy graphics.,univariate,More topic specific.,630e6693-0374-fbe0-2999-da3e1715efa2
4795ba189ca6a2094415f8dce7f21c505a5c1921f98522c8ddd8e964c9b77a09,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",b,desktop,64,female,high_school,3,no,1648,West Virginia,13427,New Mexico,Tue Aug 30 2022 11:51:45 GMT-0500 (Central Daylight Time),4352,Nevada,Tue Aug 30 2022 11:51:59 GMT-0500 (Central Daylight Time),1,NO COMMENT,7056,Arizona,Tue Aug 30 2022 11:52:21 GMT-0500 (Central Daylight Time),15887,Arizona,Tue Aug 30 2022 11:52:42 GMT-0500 (Central Daylight Time),1,NO COMMENT,univariate,EASIER TO SEE,630e3f9c-3bfd-1f66-ca9f-ecb3197c2d23
49deb78c734236ff79b7058d29d3499bc543d6129d2f8b43d2cd567f5ef5a4f1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",f,desktop,27,female,college,3,no,1903,West Virginia,6533,Tennessee,Tue Aug 30 2022 13:02:03 GMT-0400 (Eastern Daylight Time),9158,Oregon,Tue Aug 30 2022 13:02:17 GMT-0400 (Eastern Daylight Time),3,Took me a minute to figure out the color scale but not too bad overall,5807,Tennessee,Tue Aug 30 2022 13:02:40 GMT-0400 (Eastern Daylight Time),16489,Florida,Tue Aug 30 2022 13:03:00 GMT-0400 (Eastern Daylight Time),3,"It was kind of annoying to have to compare the two maps 
",bivariate,It was easier,630e422d-d522-0266-954e-b9bc1947905a
4a2434682144ec33b90ff13612ecef1c2fe04225cad9065654433e93f4359c8b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",g,desktop,76,male,some_college,5,no,2353,West Virginia,15882,Wyoming,Tue Aug 30 2022 14:54:25 GMT-0500 (Central Daylight Time),22401,Wyoming,Tue Aug 30 2022 14:54:58 GMT-0500 (Central Daylight Time),1,There was only one state that qualified.,9537,Tennessee,Tue Aug 30 2022 14:55:38 GMT-0500 (Central Daylight Time),9529,Nebraska,Tue Aug 30 2022 14:55:49 GMT-0500 (Central Daylight Time),1,The colors made it easy.,univariate,The information is clearer.,630e6a63-721f-44b1-604c-be6662105c95
4ac4c65f46f60b4f39525bafd36bc88c8cb949919e436e4ce99750f179bf0c08,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15",h,desktop,32,female,some_college,2,no,4875,West Virginia,25679,Washington,Tue Aug 30 2022 12:48:48 GMT-0700 (PDT),11654,Washington,Tue Aug 30 2022 12:49:04 GMT-0700 (PDT),2,to many similar colors,15678,Tennessee,Tue Aug 30 2022 12:49:44 GMT-0700 (PDT),6291,Tennessee,Tue Aug 30 2022 12:49:53 GMT-0700 (PDT),2,because its look to have alostthe whole state in that color,univariate,not a lot going on,630e68fa-fe2a-72b7-08ea-23278cd91a61
4b0ca24816f470b58c57394e96542afcbd3a02fd918c011f7f80ad9c8fa8af69,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",a,desktop,48,female,graduate,3,no,9219,West Virginia,6887,Utah,Tue Aug 30 2022 14:00:30 GMT-0400 (Eastern Daylight Time),11467,Nebraska,Tue Aug 30 2022 14:00:53 GMT-0400 (Eastern Daylight Time),3,it was relatively easy,13354,Wyoming,Tue Aug 30 2022 14:01:27 GMT-0400 (Eastern Daylight Time),66756,Missouri,Tue Aug 30 2022 14:02:40 GMT-0400 (Eastern Daylight Time),5,It was not obvious,univariate,"when different colors overlap, it's hard to differentiate",630e4f6d-1a4d-91f3-e68f-6f31b27a0980
4b73995195a9550db5638420b62f32b518eeec2e564b687b16783ca1cd2cde0f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",h,desktop,62,female,some_college,5,no,1944,West Virginia,6324,Washington,Tue Aug 30 2022 13:03:07 GMT-0400 (EDT),7296,Florida,Tue Aug 30 2022 13:03:24 GMT-0400 (EDT),2,"It was a tossup between Florida and Washington state, so I made my best guess,",4086,Wyoming,Tue Aug 30 2022 13:04:21 GMT-0400 (EDT),8678,Florida,Tue Aug 30 2022 13:04:42 GMT-0400 (EDT),3,"This one was harder, because I had to make choices on two maps instead of only one.",bivariate,Same answer I gave on the previous page.,630e41d6-6396-b315-58bb-451b44921c93
4bd72b36afac60cf16fd7ce406fbf19eeaed086c77539b421b72760e16a2488e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",b,desktop,40,male,graduate,4,no,1758,West Virginia,3879,Georgia,Tue Aug 30 2022 13:12:16 GMT-0400 (Eastern Daylight Time),5265,New Hampshire,Tue Aug 30 2022 13:12:23 GMT-0400 (Eastern Daylight Time),3,not bad,4879,Kentucky,Tue Aug 30 2022 13:12:33 GMT-0400 (Eastern Daylight Time),1050,Kentucky,Tue Aug 30 2022 13:12:35 GMT-0400 (Eastern Daylight Time),4,kinda hard,univariate,I liked it,630e44be-d21d-398c-fd29-9105a494f780
